num_rumor;date;name;id;content;retweets;
157;2013-06-01;MICHALIK;@MICHALIK8;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-06-01;clamajakri;@clamajakri;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-05-12;Jean Land;‏@JeanLand76;Fils caché, compagne non divorcée : François Hollande victime des rumeurs ??? | Atlantico http://po.st/DnNcuC  via @po_st;0;
157;2013-05-02;Sirven Voltaire;‏@SirvenV;IL Y A UN AN... ÇA COMMENÇAIT PLUTÔT MAL POUR FRANÇOIS HOLLANDE !!! Fils caché, compagne non divorcée... Toutes... http://fb.me/267u5oVbg;0;
157;2013-04-12;JohnDeJoigny;‏@JohndeJoigny;Hollande, Hidalgo, enfant caché et censure de Twitter ?http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-12;MONBONHEUR;‏@MONBONHEUR1;RT ILS SONT FOU Plus aucune limite à la censure Socialiste http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … BIENTOT " Ecoutes" des conversations privés des FRANCAIS;0;
157;2013-04-12;val la raleuse;‏@val_blanche;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-12;alain salloum;@simplythe13;La censure!! http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-12;Annabelle Dorego;@AnabeladoRego;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-10;IMUSLIM;‏@MUSLIMFORT;Fils caché, compagne non divorcée.Toutes les réponses aux rumeurs sur  Hollande En savoir plus  http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2013-04-06;Véronique MOREAU;‏@Noonoosch;@telmoro  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-02;Nabil;@sanjuane;“@SylvieDuribreux: Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/#hollande … démission;0;
157;2013-04-02;Sylvie Duribreux;‏@SylvieDuribreux;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-02;rebecca;‏@colombe26;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-02;calot-laget;@CalotLaget;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2013-04-02;@ericstloup;@ericstloup;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-02;J.E.R.P.;‏@Hychtwn;Hollande, Hidalgo, enfant caché et censure de Twitter http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-02;Happy;@ArlKurios;#Hollande &  #Hidalgo amants, enfant caché et censure !!! elle est belle la #Gauche -  http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;17;
157;2013-04-01;Christian Dubois;@cristianu7;Hollande, Hidalgo, enfant caché et... CENSURE SUR TWITTER.. LE RESTE ON S'EN CONTREFICHE ! |http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;3;
157;2013-04-01;henri;‏@americain76;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-01;roger morzini;‏@RMorzini;24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-01;DULAC albert;‏@AlbertDULAC;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  .com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-;0;
157;2013-04-01;DULAC albert;‏@AlbertDULAC;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-01;Luna;‏@Luna_2B;"@anclod15:Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …" voilà la dictature socialo;5;
157;2013-04-01;Spidercauchois;‏@Spidercauchois;Pouvoir socialiste : La liberté d'expression en danger ? http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2013-04-01;anclod;@anclod15;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;4;
157;2013-04-01;Adishatz;‏@Adishatz93;La liberté d’expression ? Hypocrisie du #PS ? http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-01;Christian Dubois;‏@cristianu7;Hollande, Hidalgo, enfant caché et censure de Twitter | http://CENSURE.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;2;
157;2013-04-01;patron_pme;‏@patron_pme;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-04-01;Gisèle.B;‏@Gisele_B_;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;12;
157;2013-04-01;Stal;@staluego;#Hollande, #Hidalgo, enfant caché et censure de Twitter #HidalgAuRevoir http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/;0;
157;2013-04-01;Paydrets;@paidrets;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;2;
157;2013-04-01;LETALK;@RPR20;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;4;
157;2013-04-01;Julien Nicolaï;‏@JulNicolai;Hidalgo, ancienne maîtresse de Hollande (Après que Ségolène soit partit avec un certain ... Ayrault) : http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …#StopHidalgo;0;
157;2013-04-01;PAIELLA daniel;@PAIELLAdaniel;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-03-23;Manin ARCOS;‏@CyberManin;Aujourd'hui la France est opprimée par la Dictature Hollande qui confisque la Liberté d'Expression !  http://tinyurl.com/93nu6x2    #NS2017;4;
157;2013-03-23;blogdedroite;@blogdedroite;#onpc ne dira pas qu'il n'ya pas de primaire a gauche car Hollande pere du fils d'Hidalgo et Le Guen a eut la Region #Paris2014;3;
157;2013-03-23;blogdedroite;‏@blogdedroite;Inside info: Le Guen n'est pas candidat a Paris car Hollande pere du fils d'Hidalgo lui a promit le poste de Huchon a la Region #Paris2014;6;
157;2013-03-17;Dugomo;‏@Dugomo;@Valvert http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … mais on a pas le droit de le dire;0;
157;2013-03-14;Infrarouge;‏@Infrarouge3;Fils caché, compagne non divorcée : François Hollande victime des rumeurs | Atlantico http://po.st/IeCZSU  via @po_st;0;
157;2013-02-24;Yann;‏@Ya94nn;@LeMondeDeTom @fredbresson http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2013-02-21;Christian Garcia;‏@chrisbalaruc;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://fb.me/1dAWyy7yX;0;
157;2013-01-24;Olivier Sourd;‏@blogtransfer;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2013-01-24;HonneurEtPatrie;‏@HonneurEtPatrie;@dan_romero_83 @nk_m  Fils caché compagne non divorcée Ces rumeurs sur François Hollande qui  prolifèrent sur Internet http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-10-27;Disciple du Maître;@DiscipleDeJcElf;Fils caché, compagne non divorcée... Ces rumeurs sur François Hollande qui prolifèrent sur Internet http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-10-27;Disciple du Maître;‏@DiscipleDeJcElf;@QuiotF oui et avec amanda lear aussi ? hoax .. http://www.atlantico.fr/decryptage/francois-hollande-rumeurs-internet-fils-cache-anne-hidalgo-compagne-non-divorcee-philippe-aldrin-jean-vigreux-443772.html …;0;
157;2012-10-22;Sebastien;‏@SebGlotin;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-10-04;Galliera Jeannine;‏@Tuffeau;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-10-03;Vivien Hoch;@vivien_hoch;Tant qu'on est au jeu des sept familles, c'est qui le fils caché de Hollande et Hidalgo ?;0;
157;2012-10-01;Alex R.;‏@alexswissr21;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-25;Daniel Delattre;‏@danieldelattre;... RT @Mostengo: Hollande, Hidalgo, enfant caché et censure de Twitter http://flpbd.it/Gt4Zp;
157;2012-09-25;Badr;@MrBadr94;@reda971 http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-25;BONELLI PATRICK;‏@BONELLIPATRICKK;MELI MELO http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-24;Christel Quil;@krysaldi83;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  #LaLibertédExpression #CestPasMaintenant http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-24;ervévéro;‏@ervevero35;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2012-09-24;Richard Zolwer;‏@rZolwer;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-24;UnGarsdelaMarine;‏@DdmCC69;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-24;lacauseuse;@lacauseuse;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-24;Paydrets;@paidrets;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;5;
157;2012-09-24;Léa;‏@leacohenmiller;Hollande, Hidalgo, enfant caché et censure de Twitter http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …”;0;
157;2012-09-24;Stalker;@Wks_69;"@Mostengo: Hollande, Hidalgo, enfant caché et censure de Twitter http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …";0;
157;2012-09-18;CHRISSCRAFT;‏@chrisscraft;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-17;Anne D.;@AnneDKNY;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-17;grandludo;@grandludo;“@Samuel_Lafont: Est-ce qu'@Anne_Hidalgo veut légiférer sur sa vie perso ? http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … #MotsCroises @MotsCroises” Minable ...;1;
157;2012-09-17;Nat de Wolf;@ntwolfmother;“@Samuel_Lafont: Est-ce qu'@Anne_Hidalgo veut légiférer sur sa vie perso ?http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … #MotsCroises @MotsCroises”RT;0;
157;2012-09-17;London Camara;‏@LondonCamara;Hidalgo-Hollande. http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-17;Xavier_ABL;@Xavier_ABL;#morandinisation RT @Samuel_Lafont: Est-ce qu'@Anne_Hidalgo veut légiférer sur sa vie perso ? http://bit.ly/RkYFMK;0;
157;2012-09-17;Bruno Roger-Petit;‏@B_Roger_Petit;Minable : “@Samuel_Lafont: Est-ce qu'@Anne_Hidalgo veut légiférer sur sa vie perso ? http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … #MotsCroises @MotsCroises”;6;
157;2012-09-17;Samuel Lafont;@Samuel_Lafont;Est-ce qu'@Anne_Hidalgo veut légiférer sur sa vie perso ? http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … #MotsCroises @MotsCroises;0;
157;2012-09-10;Akiratom;‏@akiratom;Hollande Hidalgo et la censure sur tweeter http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-08;Larry caumajyk;‏@couipop;http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-08;Matt Ghetto;‏@delaLomb;“@AlfredMichu: Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …” La censure socialiste.;0;
157;2012-09-08;S.Ðepierrepont;‏@poroot;Hollande, Hidalgo, enfant caché et censure de Twitter : http://wat.tf/1BM0PmF  "La liberté d’expression, c’est maintenant !";0;
157;2012-09-08;Fr€d S.;@schumi84f1;Hollande, Hidalgo, enfant caché et censure de Twitter -http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-07;DAMIEN_VALLET;‏@damiendhv;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-07;Hollandouille 1er;‏@hollandouille1e;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;6;
157;2012-09-07;Croquignol;@poupouye;“@adrenaline1001: Hollande, Hidalgo, enfant caché et censure de Twitter !  Qui se sent morveux se mouche !! http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …”;0;
157;2012-09-07;johnpalissy;@johnpalissy;@adrenaline1001 C’est beau la démocratie socialiste ! [...] ces gens là ont voté les pleins pouvoirs au Maréchal Pétain…http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-07;Adrenaline ♈;‏@adrenaline1001;RETOUR DE LA CENSURE SOCIALISTE :Hollande, Hidalgo, enfant caché et censure de Twitter !http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;2;
157;2012-09-06;Perez Illtone;@perezilltone;Hollande, Hidalgo, enfant caché et censure de Twitter http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-09-02;Rat_des_champs;@Rat_des_champs;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-30;roro;‏@bleuciel76;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-30;FEVE raoul;@FEVE62;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-27;Boudou;‏@mousquetaire2;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2012-08-25;emka;@EmkaMichel;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-23;New idea;@1TWITION;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-23;GUY FRANCOIS;‏@saphirquenzo;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-23;Socra François;@paquito_31;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;3;
157;2012-08-23;jackye guidi;‏@jackyeguidi;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-23;LETALK;@RPR20;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-23;OLIVIER23BZH;@22OLIVIER23;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;5;
157;2012-08-23;Sergio;‏@Sergio06300;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-23;Hollandouille 1er;‏@hollandouille1e;#Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;GauchBusteЯ;@mediadroite;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;GERMAIN;‏@GERMAIN25;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;LETALK;@RPR20;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;Martin jean-Wilfried;@Jwmartin69100;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;Laufra François;@laufra2330;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;9;
157;2012-08-22;BERGER;‏@bergerbel;Démocratie à la sauce socialo ? Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;LETALK;@RPR20;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;Laurent;‏@loetfra;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2012-08-22;Adrenaline ♈;@adrenaline1001;Hollande Hidalgo, enfant caché et censure de Twitter C’est beau la démocratie socialiste ...et la liberté d'expression http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;3;
157;2012-08-22;OLIVIER23BZH;@22OLIVIER23;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;Yannick THEZE;‏@YTHEZE;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;J.C Blanchard;@Blanchard2552;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;Socra François;@paquito_31;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;Manin ARCOS;@CyberManin;Aujourd'hui la France est opprimée par la Dictature Hollande qui confisque la Liberté d'Expression !  http://tinyurl.com/93nu6x2   #Koréa;0;
157;2012-08-22;Manin ARCOS;@CyberManin;Sous Sarkozy la Parole était Libre, et la gôche était avide d'insultes à l'égard de la Présidence :   http://tinyurl.com/93nu6x2  .. #NS2017;2;
157;2012-08-22;Manin ARCOS;‏@CyberManin;France : Freedom of Expression nowadays? It is as if one Socialist has courage !  http://tinyurl.com/93nu6x2  ..  #NS2017 #fh2012 #tfb;0;
157;2012-08-22;39Jade39;@39jade39;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;Fab;@martin_fabien;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;arnaud dumont;@kamokireol;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-22;delphine raspadori;‏@daffy3107;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;Manin ARCOS;‏@CyberManin;La Liberté d'Expression de nos jours? C'est comme si un Socialo avait du Courage ...!   http://tinyurl.com/93nu6x2  ..  #NS2017 #fh2012 #tfb;2;
157;2012-08-21;Manin ARCOS;‏@CyberManin;France : Freedom of Expression nowadays? It is as if one Socialist has courage !  http://tinyurl.com/93nu6x2  ..  #NS2017 #fh2012  #Hollande;0;
157;2012-08-21;Manin ARCOS;‏@CyberManin;La Liberté d'Expression de nos jours? C'est comme si un Socialo avait du Courage ...!   http://tinyurl.com/93nu6x2  ..  #NS2017 #fh2012 #tfb;1;
157;2012-08-21;Manin ARCOS;‏@CyberManin;Sous Sarkozy la Parole était Libre, et la gôche était avide d'insultes à l'égard de la Présidence :   http://tinyurl.com/93nu6x2  .. #NS2017;0;
157;2012-08-21;Manin ARCOS;‏@CyberManin;Avec Sarkozy la Liberté d'Expression Régnait et la gôche a diffamé sans arrêt la Présidence :  http://tinyurl.com/93nu6x2  #Hidalgo #NS2017;0;
157;2012-08-21;Duraton;‏@lamio53;Censure NON ! Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;GuillaumeS06;@GuillaumeS06;Aller, chiche, censurez-moi! Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;1;
157;2012-08-21;JLT67;‏@Jlt67J;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;P-F Freret;‏@cdmanagement;Pour la peine... Hollande, Hidalgo, enfant caché et censure de Twitter http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;0;
157;2012-08-21;Philippe;@HAREL22;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ …;2;
157;2012-08-21;Monsieur Toulemonde;@chanamla;"#Hollande #Hidalgo, enfant caché et censure de Twitter" http://24heuresactu.com/2012/08/21/hollande-hidalgo-fils-cache-et-censure-de-twitter/ … Non au retour du terrorisme intellectuel ! #EtatPS #Résistance;1;
157;2012-08-21;Anne-Cécile;‏@AnnCcile;Hollande, Hidalgo, enfant caché et censure de Twitter | http://24heuresactu.com  http://bit.ly/Sj1Jwv;1;
